UserId,Gender,MonthOfBirth,IsPupilPremium,YearGroup
48730,Unspecified,2010-08-01,,8
48731,Unspecified,2010-04-01,,8
48732,Unspecified,2007-11-01,,9
48733,Unspecified,2010-06-01,,7
48734,Unspecified,2010-08-01,,7
48735,Unspecified,2008-09-01,,8
48736,Unspecified,2010-04-01,,7
48737,Unspecified,2009-08-01,,8
48738,Unspecified,2012-02-01,,5
48739,Unspecified,2008-08-01,,9
48740,Unspecified,2010-09-01,,6
48741,Unspecified,2009-12-01,,7
48742,Unspecified,2010-08-01,,7
48743,Unspecified,2008-01-01,,9
6977,Female,2009-07-01,,8
48744,Unspecified,2008-09-01,,7
48745,Unspecified,2008-02-01,,9
9327,Unspecified,2008-11-01,,9
9306,Unspecified,,,9
9301,Unspecified,2009-06-01,,9
9325,Unspecified,2008-10-01,,9
48746,Unspecified,2007-11-01,,9
48747,Unspecified,2010-06-01,,7
48748,Unspecified,2012-10-01,,7
48749,Unspecified,2009-10-01,,8
556,Unspecified,2010-02-01,,7
6982,Unspecified,2009-04-01,,8
7459,Unspecified,2008-04-01,,10
48750,Unspecified,2015-04-01,,7
48751,Unspecified,2008-05-01,,9
48752,Unspecified,2010-02-01,,7
48753,Unspecified,2010-01-01,,7
48754,Unspecified,2010-03-01,,7
48755,Unspecified,2010-03-01,,7
48756,Unspecified,2010-07-01,,7
48757,Unspecified,2009-09-01,,7
48758,Unspecified,2009-10-01,,7
48759,Unspecified,2010-03-01,,7
48760,Unspecified,2009-11-01,,7
48761,Unspecified,2010-01-01,,7
48762,Unspecified,2010-05-01,,7
48763,Unspecified,2009-03-01,,8
48764,Unspecified,2009-05-01,,8
48765,Unspecified,2008-12-01,,8
48766,Unspecified,2010-06-01,,7
48767,Unspecified,2010-06-01,,7
48768,Unspecified,2008-03-01,,9
48769,Unspecified,2008-08-01,,9
48770,Unspecified,2007-06-01,,9
48771,Unspecified,2009-11-01,,7
48772,Unspecified,2011-05-01,,9
48773,Unspecified,2010-06-01,,7
48774,Unspecified,2009-05-01,,8
48775,Unspecified,2007-12-01,,9
48776,Unspecified,2008-08-01,,9
48777,Unspecified,2010-08-01,,7
48778,Unspecified,2011-10-01,,5
48779,Unspecified,2009-10-01,,7
48780,Unspecified,2006-12-01,,9
48781,Unspecified,2007-05-01,,9
48782,Unspecified,2007-03-01,,9
48783,Unspecified,2008-11-01,,8
48784,Unspecified,2008-10-01,,8
48785,Unspecified,2008-09-01,,8
48786,Unspecified,2008-10-01,,8
48787,Unspecified,2009-08-01,,8
48788,Unspecified,2009-01-01,,8
48789,Unspecified,2008-10-01,,8
48790,Unspecified,2009-05-01,,7
48791,Unspecified,2008-01-01,,9
48792,Unspecified,2008-01-01,,7
48793,Unspecified,2008-10-01,,8
48794,Unspecified,2009-01-01,,8
48795,Unspecified,2010-03-01,,7
48796,Unspecified,2010-07-01,,7
48797,Unspecified,2009-07-01,,8
48798,Unspecified,2012-01-01,,5
48799,Unspecified,2009-09-01,,7
48800,Unspecified,2008-08-01,,9
48801,Unspecified,2011-02-01,,6
48802,Unspecified,2010-01-01,,7
48803,Unspecified,2009-10-01,,7
48804,Unspecified,2008-09-01,,9
48805,Unspecified,2010-02-01,,7
48806,Unspecified,2010-05-01,,7
48807,Female,2010-05-01,,8
48808,Unspecified,2007-09-01,,7
48809,Unspecified,1990-01-01,,7
48810,Unspecified,2010-05-01,,7
48811,Unspecified,2010-05-01,,7
48812,Unspecified,2008-08-01,,9
48813,Unspecified,2009-12-01,,7
48814,Unspecified,2008-11-01,,7
48815,Unspecified,2009-10-01,,7
48816,Unspecified,2010-03-01,,5
48817,Unspecified,2008-07-01,,9
48818,Unspecified,2009-09-01,,7
48819,Unspecified,2008-09-01,,7
48820,Unspecified,2008-03-01,,9
48821,Unspecified,2008-02-01,,9
48822,Unspecified,2009-09-01,,7
48823,Unspecified,2010-02-01,,7
48824,Unspecified,2009-02-01,,8
48825,Unspecified,2014-09-01,,7
48826,Unspecified,2008-08-01,,9
48827,Unspecified,2008-09-01,,8
630,Unspecified,2011-12-01,,5
48828,Unspecified,2010-04-01,,7
48829,Unspecified,2008-12-01,,8
48830,Unspecified,2014-09-01,,7
48831,Unspecified,2014-09-01,,7
48832,Unspecified,2014-09-01,,7
48833,Unspecified,2013-09-01,,7
48834,Male,2009-12-01,,8
48835,Unspecified,2014-09-01,,7
48836,Unspecified,2009-09-01,,8
1023,Unspecified,2009-10-01,,7
94,Unspecified,2009-07-01,,9
48837,Unspecified,2007-10-01,,9
48838,Unspecified,2009-03-01,,7
48839,Unspecified,2008-09-01,,7
48840,Unspecified,2014-07-01,,5
48841,Unspecified,,,8
48842,Unspecified,2009-12-01,,7
48843,Unspecified,2009-05-01,,8
510,Unspecified,2010-07-01,,7
48844,Unspecified,2008-11-01,,8
48845,Unspecified,2014-06-01,,7
48846,Unspecified,2007-11-01,,9
48847,Unspecified,2011-05-01,,6
48848,Unspecified,2007-06-01,,9
48849,Unspecified,2007-05-01,,9
48850,Unspecified,2009-06-01,,8
48851,Unspecified,2009-12-01,,7
48852,Unspecified,2007-09-01,,
3505,Unspecified,2008-09-01,,7
48853,Unspecified,2008-09-01,,7
48854,Unspecified,2008-09-01,,7
48855,Unspecified,2007-12-01,,9
48856,Male,2010-07-01,,8
48857,Unspecified,2008-10-01,,8
915,Unspecified,2006-10-01,,10
48858,Unspecified,2008-06-01,,9
48859,Male,2010-03-01,1,7
313,Unspecified,2012-08-01,,6
48860,Unspecified,2008-02-01,,9
48861,Male,2010-04-01,1,7
48862,Male,2010-04-01,1,7
48863,Female,2010-03-01,0,7
48864,Female,2010-02-01,0,7
48865,Male,2009-11-01,0,7
48866,Unspecified,2008-03-01,,9
48867,Unspecified,2009-02-01,,8
48868,Unspecified,2012-02-01,,5
48869,Unspecified,2008-08-01,,9
48870,Unspecified,2008-12-01,,8
48871,Unspecified,2005-12-01,,9
48872,Unspecified,2008-06-01,,6
48873,Unspecified,2010-04-01,,7
48874,Unspecified,2008-01-01,,9
48875,Unspecified,2007-09-01,,9
48876,Unspecified,2009-01-01,,8
48877,Unspecified,2007-10-01,,9
1067,Unspecified,2009-11-01,,8
48878,Unspecified,2008-11-01,,8
1033,Unspecified,2011-08-01,,6
48879,Unspecified,2008-09-01,,8
48880,Unspecified,2009-07-01,,8
48881,Unspecified,2012-01-01,,6
48882,Unspecified,2009-06-01,,8
48883,Unspecified,2009-12-01,,7
48884,Unspecified,2006-03-01,,9
76,Unspecified,2009-09-01,,8
7101,Unspecified,2011-05-01,,7
7174,Unspecified,2011-01-01,,7
48885,Unspecified,,,6
7035,Unspecified,2010-12-01,,7
48886,Unspecified,2010-10-01,,7
7987,Unspecified,2010-05-01,,8
48887,Unspecified,2010-06-01,,7
48888,Unspecified,2008-11-01,,8
48889,Unspecified,2010-05-01,,7
48890,Unspecified,2010-07-01,,7
48891,Unspecified,2012-04-01,,5
48892,Unspecified,2007-10-01,,9
48893,Unspecified,2009-10-01,,7
48894,Unspecified,2010-06-01,,5
48895,Unspecified,2011-03-01,,6
48896,Unspecified,2008-12-01,,8
48897,Unspecified,,,6
48898,Unspecified,2008-09-01,,6
48899,Unspecified,2012-08-01,,6
48900,Unspecified,2012-02-01,,6
48901,Unspecified,2012-07-01,,6
48902,Unspecified,2010-11-01,,6
48903,Unspecified,2009-02-01,,8
6595,Unspecified,2010-04-01,,7
48904,Unspecified,2007-11-01,,9
48905,Unspecified,2010-01-01,,5
48906,Unspecified,2007-09-01,,9
48907,Unspecified,2010-11-01,,6
48908,Unspecified,2011-05-01,,6
48909,Unspecified,2007-03-01,,10
48910,Unspecified,2009-09-01,,7
8178,Male,2012-07-01,,6
8180,Female,2011-12-01,,6
8143,Female,2011-11-01,,6
8138,Male,2012-05-01,,6
9691,Female,2011-09-01,,6
8142,Male,2012-05-01,,6
8146,Female,2012-02-01,,6
8153,Female,2012-04-01,,6
8133,Female,2012-05-01,,6
9659,Male,2012-03-01,,6
9658,Male,2012-05-01,,6
8171,Male,2012-03-01,,6
8194,Male,2012-08-01,,6
9633,Male,2011-10-01,,6
48911,Unspecified,2008-08-01,,9
48912,Unspecified,2008-09-01,,8
48913,Unspecified,2009-03-01,,8
48914,Unspecified,2013-03-01,,5
48915,Female,2012-03-01,,4
48916,Female,2014-02-01,,4
9676,Female,2013-12-01,,4
48917,Female,2014-07-01,,4
48918,Unspecified,2012-04-01,,5
48919,Unspecified,2011-11-01,,5
48920,Unspecified,2007-08-01,,10
48921,Unspecified,2007-05-01,,10
48922,Unspecified,2008-06-01,,9
48923,Unspecified,2009-07-01,,8
48924,Unspecified,1985-12-01,,7
48925,Unspecified,2008-09-01,,8
48926,Unspecified,2008-10-01,,8
48927,Unspecified,2009-02-01,,8
48928,Male,2010-05-01,,8
48929,Unspecified,2009-02-01,,8
48930,Unspecified,2012-01-01,,5
48931,Unspecified,2008-09-01,,8
48932,Unspecified,2008-06-01,,9
48933,Unspecified,2010-12-01,,6
48934,Unspecified,2008-09-01,,8
48935,Unspecified,2008-09-01,,8
48936,Male,2007-11-01,,11
48937,Unspecified,2010-03-01,,7
48938,Unspecified,,,6
48939,Unspecified,2008-02-01,,9
48940,Unspecified,2009-02-01,,8
48941,Unspecified,2009-02-01,,8
48942,Unspecified,2012-04-01,,5
48943,Unspecified,2008-07-01,,9
48944,Unspecified,2006-12-01,,10
48945,Unspecified,,,
48946,Unspecified,2011-12-01,,6
48947,Unspecified,,,7
1212,Unspecified,2011-02-01,,7
48948,Unspecified,2011-04-01,,6
48949,Unspecified,2010-10-01,,6
7232,Unspecified,2008-05-01,,10
7954,Unspecified,2008-02-01,,10
48950,Unspecified,,,2
48951,Unspecified,2008-11-01,,8
9890,Female,2009-11-01,,6
48952,Male,2010-10-01,,6
48953,Male,2009-11-01,,6
9901,Male,2010-08-01,,6
48954,Unspecified,,,
9074,Unspecified,2010-02-01,,8
9077,Unspecified,2010-06-01,,8
48955,Unspecified,,,
9082,Unspecified,2010-04-01,,8
9060,Unspecified,2010-06-01,,8
48956,Unspecified,2008-02-01,,10
48957,Unspecified,2008-08-01,,10
48958,Unspecified,2010-08-01,,8
48959,Unspecified,2009-12-01,,8
48960,Unspecified,2010-08-01,,8
48961,Unspecified,2009-11-01,,6
48962,Unspecified,2008-11-01,,9
48963,Unspecified,2009-08-01,,9
48964,Unspecified,2009-06-01,,9
48965,Unspecified,,,5
48966,Unspecified,2009-04-01,,9
48967,Unspecified,2007-10-01,,10
48968,Unspecified,,,10
48969,Unspecified,2007-07-01,,11
48970,Unspecified,,,11
48971,Unspecified,,,11
48972,Unspecified,2007-07-01,,11
48973,Unspecified,2006-11-01,,11
48974,Unspecified,,,11
48975,Unspecified,,,
48976,Male,2009-10-01,,6
48977,Unspecified,2010-05-01,,7
48978,Unspecified,,,
48979,Unspecified,2007-11-01,,6
48980,Male,2010-05-01,,6
48981,Unspecified,,,5
48982,Unspecified,,,5
5031,Unspecified,,,5
48983,Male,2009-12-01,0,8
48984,Female,2009-09-01,,8
48985,Male,2010-01-01,,8
48986,Female,2010-08-01,,7
48987,Female,2010-07-01,,8
48988,Male,2010-03-01,,8
48989,Female,2009-09-01,1,
48990,Female,2010-08-01,,8
48991,Unspecified,,,
4197,Unspecified,2008-09-01,,8
7107,Unspecified,2011-03-01,,7
48992,Unspecified,2009-03-01,,8
48993,Unspecified,2013-09-01,,5
48994,Unspecified,2013-11-01,,5
48995,Unspecified,2013-04-01,,5
48996,Unspecified,2013-09-01,,5
48997,Unspecified,2012-04-01,,6
48998,Unspecified,,,6
48999,Unspecified,2011-10-01,,6
49000,Unspecified,,,
49001,Unspecified,,,
6617,Unspecified,2012-03-01,,6
49002,Unspecified,,,
49003,Unspecified,,,
49004,Unspecified,,,
49005,Unspecified,,,5
9549,Unspecified,,,6
49006,Unspecified,,,7
8486,Unspecified,2012-08-01,,6
49007,Unspecified,,,3
49008,Unspecified,,,8
49009,Unspecified,,,10
49010,Unspecified,,,7
49011,Unspecified,,,10
49012,Female,2006-08-01,0,11
49013,Female,2010-08-01,,10
49014,Unspecified,,,7
49015,Unspecified,,,7
49016,Unspecified,,,7
49017,Unspecified,2011-11-01,,6
49018,Unspecified,2010-04-01,,7
49019,Unspecified,2008-09-01,,8
437,Unspecified,2009-10-01,,8
49020,Unspecified,2006-01-01,,9
9507,Unspecified,,,6
49021,Unspecified,2012-02-01,,6
8905,Unspecified,2012-05-01,,6
8438,Unspecified,2012-04-01,,6
49022,Unspecified,2010-01-01,,7
49023,Unspecified,2011-05-01,,6
49024,Unspecified,2009-11-01,,7
49025,Unspecified,2010-06-01,,7
49026,Unspecified,2008-08-01,,9
49027,Unspecified,2008-07-01,,9
49028,Unspecified,,,11
6976,Female,2009-05-01,,6
7988,Male,2008-05-01,,6
49029,Unspecified,2009-03-01,,8
49030,Unspecified,,,5
49031,Unspecified,,,
49032,Female,2007-05-01,0,11
49033,Unspecified,2010-07-01,,7
49034,Male,2010-04-01,1,7
7512,Female,2006-10-01,,11
49035,Unspecified,2008-09-01,,7
49036,Unspecified,,,
49037,Unspecified,,,
49038,Unspecified,,,
49039,Unspecified,,,7
8497,Unspecified,2011-09-01,,6
8445,Unspecified,2012-07-01,,6
8563,Unspecified,2012-04-01,,7
8852,Unspecified,,,6
49040,Unspecified,,,4
49041,Unspecified,2019-09-01,,4
49042,Unspecified,2016-05-01,,2
49043,Unspecified,2015-11-01,,2
49044,Unspecified,,,3
49045,Unspecified,,,6
49046,Unspecified,,,6
49047,Unspecified,2008-07-01,,9
49048,Male,2010-03-01,0,
49049,Unspecified,2008-11-01,,8
49050,Unspecified,2009-11-01,,7
49051,Unspecified,,,7
49052,Unspecified,,,7
49053,Unspecified,,,7
49054,Unspecified,,,
49055,Unspecified,,,
49056,Unspecified,,,6
49057,Unspecified,2021-11-01,,5
49058,Unspecified,2008-09-01,,8
49059,Female,2007-06-01,,11
49060,Female,2007-03-01,,11
4034,Female,2008-07-01,,10
4036,Male,2007-09-01,,10
49061,Female,2008-11-01,,9
49062,Male,2008-12-01,,9
49063,Male,2009-08-01,,9
4027,Male,2009-12-01,,8
49064,Male,2010-07-01,0,8
4022,Male,2010-08-01,,8
4001,Male,2010-02-01,,8
49065,Male,2007-08-01,,11
49066,Female,2009-12-01,,8
49067,Female,2009-10-01,,8
49068,Male,2009-12-01,,8
49069,Male,2010-06-01,,8
49070,Male,2010-02-01,0,8
49071,Male,2010-04-01,,8
49072,Male,2009-10-01,,8
49073,Male,2009-11-01,,8
49074,Unspecified,2009-11-01,,7
49075,Unspecified,2010-07-01,,7
304,Unspecified,2008-07-01,,9
49076,Unspecified,2010-03-01,,7
49077,Unspecified,2009-10-01,,7
49078,Unspecified,2010-01-01,,7
49079,Male,2010-02-01,,8
49080,Male,2009-09-01,0,8
49081,Male,2010-03-01,,8
49082,Male,2010-06-01,,8
49083,Male,2009-01-01,,10
49084,Female,2009-10-01,,8
49085,Unspecified,2006-08-01,,11
49086,Unspecified,2009-12-01,,7
49087,Unspecified,2009-12-01,,9
9700,Unspecified,2009-10-01,,8
49088,Male,2013-04-01,,5
49089,Unspecified,2010-07-01,,7
49090,Unspecified,2010-12-01,,7
49091,Unspecified,2008-10-01,,8
49092,Unspecified,2012-06-01,,5
49093,Unspecified,2012-09-01,,5
49094,Unspecified,1985-06-01,,7
49095,Unspecified,2011-10-01,,9
49096,Unspecified,2008-09-01,,7
49097,Unspecified,2008-09-01,,7
49098,Unspecified,,,11
49099,Unspecified,2010-05-01,,7
49100,Unspecified,,,
49101,Unspecified,2009-10-01,,7
49102,Unspecified,,,
49103,Unspecified,,,
49104,Unspecified,,,
49105,Unspecified,,,
1007,Unspecified,2008-05-01,,10
49106,Female,2008-08-01,0,
49107,Unspecified,2010-03-01,,7
49108,Unspecified,2010-01-01,,7
49109,Unspecified,,,6
49110,Unspecified,,,6
49111,Unspecified,2008-05-01,,9
49112,Unspecified,,,7
49113,Unspecified,,,
49114,Unspecified,,,
49115,Unspecified,,,
49116,Unspecified,2009-09-01,,7
49117,Unspecified,2010-08-01,,7
49118,Unspecified,2009-12-01,,7
49119,Unspecified,2010-01-01,,7
49120,Unspecified,,,9
49121,Unspecified,2008-03-01,,9
49122,Unspecified,2009-05-01,,9
49123,Unspecified,2008-12-01,,9
49124,Unspecified,2009-08-01,,9
49125,Unspecified,2008-10-01,,9
49126,Unspecified,2009-05-01,,9
49127,Unspecified,,,9
49128,Unspecified,,,9
49129,Unspecified,,,6
49130,Unspecified,2010-04-01,,8
49131,Female,2008-06-01,,10
49132,Male,2008-07-01,,10
430,Unspecified,2008-10-01,,8
49133,Male,2010-04-01,,8
49134,Female,2009-09-01,,8
49135,Male,2009-11-01,,8
49136,Female,2009-11-01,,8
49137,Female,2010-05-01,,8
49138,Male,2009-12-01,0,8
49139,Female,2010-02-01,,8
49140,Female,2010-01-01,,8
49141,Male,2009-11-01,0,8
49142,Unspecified,2009-08-01,,8
49143,Unspecified,2010-01-01,,7
49144,Unspecified,2009-12-01,,7
49145,Unspecified,2010-03-01,,7
49146,Unspecified,2010-07-01,,7
806,Unspecified,2008-12-01,,8
49147,Unspecified,2009-11-01,,7
49148,Unspecified,2014-08-01,,5
49149,Unspecified,2013-03-01,,5
49150,Unspecified,2009-07-01,,8
49151,Male,2010-05-01,,6
49152,Unspecified,2012-03-01,,5
49153,Unspecified,,,7
49154,Unspecified,,,7
49155,Unspecified,,,7
49156,Unspecified,,,7
49157,Unspecified,2008-07-01,,9
49158,Unspecified,2009-09-01,,8
49159,Unspecified,2007-08-01,,9
49160,Unspecified,2010-01-01,,7
49161,Unspecified,2008-03-01,,9
49162,Unspecified,2012-05-01,,5
49163,Unspecified,2009-10-01,,8
49164,Unspecified,2010-05-01,,7
49165,Male,2010-05-01,0,7
49166,Male,2010-01-01,0,7
49167,Male,2010-06-01,0,7
49168,Male,2010-03-01,0,7
49169,Male,2009-11-01,0,7
49170,Female,2010-08-01,0,8
49171,Male,2010-01-01,,8
49172,Female,2010-08-01,0,7
49173,Female,2010-06-01,0,7
49174,Female,2010-03-01,0,7
49175,Male,2009-10-01,1,7
49176,Unspecified,2010-01-01,,7
49177,Male,2010-08-01,0,7
49178,Male,2010-06-01,0,7
49179,Male,2008-07-01,0,9
49180,Male,2009-03-01,0,8
49181,Unspecified,2007-12-01,,9
49182,Unspecified,2009-09-01,,7
49183,Unspecified,2012-10-01,,5
49184,Unspecified,2010-06-01,,7
49185,Unspecified,2008-02-01,,9
3287,Unspecified,2011-11-01,,5
49186,Unspecified,2008-09-01,,8
49187,Unspecified,2007-09-01,,9
5840,Unspecified,2010-02-01,,7
49188,Unspecified,2009-01-01,,8
49189,Unspecified,2009-09-01,,7
49190,Unspecified,2008-09-01,,8
49191,Unspecified,2009-12-01,,8
8347,Female,2008-02-01,,10
49192,Unspecified,,,7
49193,Unspecified,,,7
49194,Unspecified,,,7
49195,Unspecified,2010-05-01,,7
49196,Unspecified,2010-05-01,,7
49197,Unspecified,2009-12-01,,7
49198,Unspecified,2008-09-01,,7
49199,Unspecified,2008-09-01,,7
49200,Unspecified,2010-08-01,,7
49201,Unspecified,2009-11-01,,7
49202,Unspecified,2009-10-01,,7
49203,Unspecified,2008-11-01,,7
49204,Unspecified,2010-05-01,,7
49205,Unspecified,2010-01-01,,7
49206,Unspecified,2007-09-01,,9
49207,Unspecified,2010-03-01,,7
49208,Unspecified,2007-09-01,,9
49209,Unspecified,2007-09-01,,7
49210,Unspecified,2009-11-01,,7
49211,Unspecified,2010-02-01,,6
49212,Unspecified,2009-06-01,,8
49213,Unspecified,2010-07-01,,7
49214,Unspecified,2008-09-01,,7
49215,Unspecified,2008-09-01,,7
49216,Unspecified,2012-09-01,,5
49217,Unspecified,2009-05-01,,8
49218,Unspecified,2009-10-01,,7
49219,Unspecified,2008-09-01,,7
49220,Unspecified,2008-10-01,,6
49221,Unspecified,,,5
1658,Unspecified,2009-03-01,,8
49222,Unspecified,2008-09-01,,7
49223,Unspecified,2008-05-01,,7
49224,Unspecified,2008-09-01,,7
49225,Unspecified,2009-01-01,,8
49226,Unspecified,2009-08-01,,8
49227,Unspecified,2010-03-01,,7
49228,Unspecified,2010-08-01,,7
49229,Male,2012-06-01,,6
49230,Male,2012-02-01,,6
49231,Female,2011-08-01,,5
49232,Male,2013-06-01,,5
49233,Male,2012-04-01,,6
49234,Unspecified,2010-02-01,,7
49235,Unspecified,2008-07-01,,7
49236,Unspecified,2008-03-01,,9
8270,Unspecified,2009-11-01,,8
7644,Female,2010-08-01,,8
49237,Unspecified,2008-09-01,,7
49238,Unspecified,2008-09-01,,7
49239,Unspecified,2008-09-01,,7
49240,Unspecified,2008-09-01,,7
49241,Unspecified,2008-09-01,,7
49242,Unspecified,2008-09-01,,7
49243,Unspecified,2008-08-01,,9
49244,Unspecified,2008-09-01,,8
49245,Unspecified,2008-09-01,,9
49246,Unspecified,,,9
49247,Unspecified,2008-09-01,,9
49248,Unspecified,2009-07-01,,9
5786,Unspecified,,,5
49249,Unspecified,2009-09-01,,6
49250,Unspecified,,,5
49251,Unspecified,,,
49252,Unspecified,2010-02-01,,7
49253,Unspecified,2010-10-01,,7
49254,Unspecified,2010-05-01,,7
49255,Unspecified,2008-09-01,,8
49256,Unspecified,2008-09-01,,8
49257,Unspecified,2008-02-01,,9
49258,Unspecified,2010-02-01,,7
49259,Unspecified,2009-05-01,,8
49260,Unspecified,2010-03-01,,7
49261,Unspecified,2009-12-01,,7
49262,Unspecified,2008-09-01,,7
49263,Unspecified,2008-09-01,,7
49264,Unspecified,2009-10-01,,7
49265,Unspecified,2009-11-01,,7
49266,Unspecified,2007-11-01,,9
49267,Unspecified,2008-11-01,,8
49268,Unspecified,2007-12-01,,9
49269,Unspecified,2010-08-01,,7
49270,Unspecified,2008-10-01,,8
49271,Unspecified,2009-07-01,,8
49272,Unspecified,2009-08-01,,8
49273,Unspecified,2009-06-01,,8
49274,Unspecified,2010-01-01,,7
49275,Unspecified,2008-01-01,,9
49276,Unspecified,2008-03-01,,9
49277,Unspecified,2007-09-01,,9
49278,Unspecified,2007-09-01,,9
5156,Unspecified,2008-09-01,,8
49279,Unspecified,2008-11-01,,8
49280,Unspecified,2008-04-01,,9
49281,Unspecified,2008-05-01,,9
49282,Unspecified,2008-09-01,,7
49283,Unspecified,,,10
49284,Unspecified,2009-10-01,,8
49285,Unspecified,2010-03-01,,8
49286,Unspecified,2008-04-01,,8
49287,Unspecified,2010-08-01,,8
49288,Unspecified,2010-07-01,,8
49289,Unspecified,2009-12-01,,8
49290,Unspecified,2009-11-01,,8
9888,Unspecified,2009-11-01,,9
49291,Unspecified,,,8
49292,Unspecified,2010-03-01,,8
49293,Unspecified,2010-08-01,,8
49294,Unspecified,,,8
49295,Unspecified,2010-02-01,,8
49296,Unspecified,2010-01-01,,8
49297,Unspecified,2008-05-01,,8
49298,Unspecified,,,8
49299,Unspecified,2010-04-01,,8
49300,Unspecified,2008-10-01,,8
49301,Unspecified,,,
49302,Unspecified,,,
49303,Female,2009-08-01,0,8
49304,Unspecified,2011-09-01,,5
49305,Unspecified,2008-10-01,,5
1247,Unspecified,2011-08-01,,6
49306,Unspecified,2007-02-01,,10
49307,Unspecified,2008-03-01,,9
49308,Unspecified,1998-01-01,,7
49309,Unspecified,2008-09-01,,8
49310,Unspecified,2009-02-01,,8
49311,Unspecified,2010-03-01,,5
49312,Unspecified,2007-05-01,,10
49313,Unspecified,2008-12-01,,8
49314,Female,2007-02-01,,11
7039,Unspecified,2010-05-01,,8
49315,Unspecified,,,6
49316,Unspecified,2010-06-01,,6
49317,Unspecified,2009-10-01,,6
49318,Unspecified,2010-08-01,,6
49319,Unspecified,2010-03-01,,6
49320,Unspecified,2010-01-01,,6
49321,Unspecified,2007-12-01,,9
1564,Unspecified,2007-08-01,,10
49322,Unspecified,2008-06-01,,9
49323,Unspecified,2009-08-01,,8
49324,Unspecified,2012-05-01,,5
49325,Unspecified,2008-11-01,,8
49326,Unspecified,2009-07-01,,5
49327,Unspecified,2006-09-01,,10
49328,Unspecified,2012-03-01,,5
49329,Unspecified,2006-10-01,,10
49330,Female,2010-02-01,0,7
49331,Unspecified,2008-10-01,,8
49332,Unspecified,2008-02-01,,9
49333,Unspecified,2008-09-01,,8
49334,Unspecified,2007-06-01,,10
49335,Unspecified,2008-10-01,,8
49336,Unspecified,2008-04-01,,9
49337,Unspecified,2008-03-01,,9
49338,Unspecified,2009-03-01,,8
49339,Unspecified,2007-01-01,,10
49340,Unspecified,2008-09-01,,8
49341,Unspecified,2009-06-01,,8
49342,Unspecified,2009-03-01,,8
49343,Unspecified,2010-10-01,,6
49344,Unspecified,2009-11-01,,7
49345,Unspecified,2013-05-01,,5
49346,Unspecified,2009-01-01,,8
49347,Unspecified,2007-05-01,,8
49348,Unspecified,2007-10-01,,9
49349,Unspecified,2007-11-01,,9
49350,Unspecified,2007-09-01,,9
49351,Unspecified,2008-05-01,,9
49352,Unspecified,2008-09-01,,8
49353,Unspecified,2012-01-01,,5
49354,Unspecified,2009-09-01,,7
49355,Unspecified,2007-11-01,,9
7124,Unspecified,2011-03-01,,7
7140,Unspecified,2009-08-01,,7
7132,Unspecified,2010-08-01,,7
49356,Unspecified,,,6
49357,Unspecified,,,8
49358,Unspecified,2008-09-01,,8
49359,Unspecified,2009-05-01,,8
49360,Unspecified,2006-11-01,,10
49361,Unspecified,2008-11-01,,8
49362,Unspecified,2012-05-01,,6
49363,Unspecified,,,6
49364,Unspecified,2012-04-01,,6
49365,Unspecified,2012-04-01,,6
49366,Unspecified,2008-04-01,,9
6620,Unspecified,2008-04-01,,10
49367,Unspecified,2007-05-01,,8
49368,Unspecified,2008-11-01,,8
49369,Unspecified,2008-06-01,,9
49370,Unspecified,2010-12-01,,6
8141,Female,2012-05-01,,6
8190,Male,2012-01-01,,6
8202,Male,2012-01-01,,6
8154,Male,2012-06-01,,6
9632,Female,2012-01-01,,6
8140,Male,2012-04-01,,6
9628,Male,2012-07-01,,6
49371,Female,2012-04-01,,6
8134,Male,2011-11-01,,6
8200,Male,2011-09-01,,6
9636,Male,2011-10-01,,6
8192,Male,2011-10-01,,6
8206,Male,2011-10-01,,6
9657,Female,2012-05-01,,6
8179,Female,2011-11-01,,6
8139,Male,2012-06-01,,6
49372,Unspecified,2007-09-01,,9
49373,Unspecified,2010-01-01,,7
49374,Unspecified,2008-08-01,,8
49375,Unspecified,2009-02-01,,8
49376,Unspecified,2007-01-01,,10
49377,Unspecified,2010-02-01,,7
49378,Female,2014-04-01,,4
49379,Female,2014-08-01,,4
9671,Female,2013-10-01,,4
49380,Female,2014-06-01,,4
49381,Unspecified,2008-09-01,,8
49382,Unspecified,2007-10-01,,9
49383,Unspecified,2008-09-01,,5
49384,Unspecified,2009-09-01,,7
49385,Unspecified,2007-08-01,,10
49386,Unspecified,2009-03-01,,8
49387,Unspecified,2009-08-01,,8
49388,Unspecified,2007-08-01,,10
49389,Unspecified,2009-03-01,,8
49390,Female,2009-09-01,,8
49391,Unspecified,2008-01-01,,9
49392,Unspecified,2008-09-01,,8
49393,Unspecified,2008-09-01,,8
49394,Unspecified,2011-11-01,,6
49395,Unspecified,2011-07-01,,6
49396,Unspecified,2011-08-01,,6
49397,Unspecified,2008-09-01,,8
49398,Unspecified,2008-09-01,,8
49399,Unspecified,2008-09-01,,8
49400,Female,2008-07-01,,10
49401,Unspecified,2012-07-01,,6
49402,Unspecified,2008-09-01,,8
49403,Unspecified,2008-09-01,,8
49404,Unspecified,2008-09-01,,8
49405,Unspecified,,,
6795,Male,2003-09-01,,6
8766,Unspecified,,,10
8748,Unspecified,,,10
8744,Unspecified,,,10
49406,Unspecified,,,10
49407,Unspecified,,,11
49408,Unspecified,,,11
49409,Unspecified,,,11
