Level,YearGroup,QuizId,QuizSequence,CheckinQuestionId,CheckoutQuestionId,QuestionSequence,ConstructId,SubjectId,SubjectName,QuestionSubjectIds
58,9,254924,438,103999,104008,2,464,47.0,Standard Form,"3,32,40,47"
58,9,254924,438,104000,104009,3,464,47.0,Standard Form,"3,32,40,47"
58,9,254924,438,104001,104010,4,465,47.0,Standard Form,"3,32,40,47"
58,9,254924,438,104002,104011,5,464,47.0,Standard Form,"3,32,40,47"
58,9,254899,439,104003,104012,1,465,47.0,Standard Form,"3,32,40,47"
58,9,254899,439,104004,104013,2,464,47.0,Standard Form,"3,32,40,47"
58,9,254899,439,104005,104014,3,464,47.0,Standard Form,"3,32,40,47"
58,9,254899,439,104006,104015,4,465,47.0,Standard Form,"3,32,40,47"
58,9,254899,439,78138,78431,5,465,47.0,Standard Form,"3,32,40,47"
59,9,233046,440,131861,134054,1,464,47.0,Standard Form,"3,32,40,47"
59,9,233046,440,131862,134055,2,465,47.0,Standard Form,"3,32,40,47"
59,9,233046,440,131863,134056,3,466,47.0,Standard Form,"3,32,40,47"
59,9,233046,440,131864,134057,4,467,47.0,Standard Form,"3,32,40,47"
59,9,233046,440,131865,134058,5,468,47.0,Standard Form,"3,32,40,47"
59,9,202184,441,104656,141676,1,713,1059.0,Best Value,"3,32,45,243"
59,9,202184,441,104657,104662,2,639,243.0,Direct Proportion,"3,32,45,243"
59,9,202184,441,104658,104663,3,716,1647.0,Scale Drawing and Maps,"3,32,45,243"
59,9,202184,441,104659,104664,4,886,332.0,Currency Conversions,"3,32,45,243"
59,9,202184,441,104660,104665,5,3358,243.0,Direct Proportion,"3,32,45,243"
59,9,202185,442,101392,101410,1,2636,90.0,Length Scale Factors in Similar Shapes,"3,32,45,243"
59,9,202185,442,101378,101396,2,639,243.0,Direct Proportion,"3,32,46,240"
59,9,202185,442,101379,101397,3,1267,70.0,Writing Expressions,"3,32,46,240"
59,9,202185,442,101380,101398,4,639,243.0,Direct Proportion,"3,32,46,240"
59,9,202185,442,101391,101409,5,3191,240.0,Simplifying and Equivalent Ratios,"3,32,45,243"
59,9,257150,443,135077,135097,1,638,243.0,Direct Proportion,"3,32,45,244"
59,9,257150,443,135078,135098,2,639,243.0,Direct Proportion,"3,32,45,244"
59,9,257150,443,135079,135099,3,3358,243.0,Direct Proportion,"3,32,45,244"
59,9,257150,443,135080,135100,4,3358,243.0,Direct Proportion,"3,32,45,244"
59,9,257150,443,135081,135101,5,3358,243.0,Direct Proportion,"3,32,45,244"
59,9,202853,444,107919,107927,1,1878,270.0,Density,"3,71,79,270"
59,9,202853,444,107920,124620,2,1881,270.0,Density,"3,71,79,270"
59,9,202853,444,107921,107929,3,1879,270.0,Density,"3,71,79,270"
59,9,202853,444,107922,107930,4,1881,270.0,Density,"3,71,79,270"
59,9,202853,444,107925,107933,5,1884,270.0,Density,"3,71,79,270"
59,9,202549,445,91652,91670,1,3190,70.0,Writing Expressions,"3,49,62,70"
59,9,202549,445,91653,91671,2,3190,70.0,Writing Expressions,"3,49,62,70"
59,9,202549,445,91654,91672,3,3190,70.0,Writing Expressions,"3,49,62,70"
59,9,202549,445,106590,106593,4,1267,70.0,Writing Expressions,"3,49,64,154"
59,9,202549,445,106591,106594,5,1267,70.0,Writing Expressions,"3,49,64,154"
59,9,202550,446,106592,106595,1,1267,70.0,Writing Expressions,"3,49,64,154"
59,9,202550,446,91656,91674,2,3330,70.0,Writing Expressions,"3,49,64,154"
59,9,202550,446,91657,91675,3,3330,70.0,Writing Expressions,"3,49,64,154"
59,9,202550,446,91659,91677,4,3330,70.0,Writing Expressions,"3,49,64,154"
59,9,202550,446,77142,120803,5,446,232.0,Dividing Fractions,"3,49,64,154"
59,9,233038,447,131826,134019,1,1560,58.0,Real Life Graphs,"3,49,58,158"
59,9,233038,447,131827,134020,2,1560,58.0,Real Life Graphs,"3,49,58,158"
59,9,233038,447,131828,134021,3,1560,58.0,Real Life Graphs,"3,49,58,158"
59,9,233038,447,131829,134022,4,2740,540.0,Displacement-Time Graphs,"3,49,58,158"
59,9,233038,447,131830,134023,5,3403,,,"3,49,58,158"
60,9,202813,448,105592,105610,1,1403,50.0,Expanding Single Brackets,"3,49,50,152"
60,9,202813,448,105593,105611,2,1403,50.0,Expanding Single Brackets,"3,49,50,152"
60,9,202813,448,105594,105612,3,1403,50.0,Expanding Single Brackets,"3,49,50,152"
60,9,202813,448,105595,105613,4,1405,50.0,Expanding Single Brackets,"3,49,50,152"
60,9,202813,448,105596,105614,5,1407,51.0,Expanding Double Brackets,"3,49,51,152"
60,9,202354,449,77147,78924,1,1482,64.0,Linear Equations,"3,49,64,154"
60,9,202354,449,77148,78925,2,1476,64.0,Linear Equations,"3,49,64,154"
60,9,202354,449,77149,78926,3,1810,439.0,Angles in Triangles,"3,49,64,154"
60,9,202354,449,77150,78927,4,1484,64.0,Linear Equations,"3,49,64,154"
60,9,202354,449,77151,78928,5,1533,157.0,Writing Formula,"3,49,64,154"
60,9,233039,450,131831,134024,1,1442,63.0,Simultaneous Equations,"3,49,63,154"
60,9,233039,450,131832,134025,2,1446,63.0,Simultaneous Equations,"3,49,63,154"
60,9,233039,450,131833,134026,3,1447,63.0,Simultaneous Equations,"3,49,63,154"
60,9,233039,450,131834,134027,4,1450,63.0,Simultaneous Equations,"3,49,63,154"
60,9,233039,450,131835,134028,5,1450,63.0,Simultaneous Equations,"3,49,63,154"
60,9,233043,451,131846,134039,1,1533,157.0,Writing Formula,"3,49,156,157"
60,9,233043,451,131847,134040,2,1534,157.0,Writing Formula,"3,49,156,157"
60,9,233043,451,131848,134041,3,3381,,,"3,49,156,157"
60,9,233043,451,131849,134042,4,3382,,,"3,49,156,157"
60,9,233043,451,131850,134043,5,1482,64.0,Linear Equations,"3,49,64,154"
60,9,202141,452,107499,107509,1,890,1983.0,Drawing Axes,"3,49,54,1983"
60,9,202141,452,107500,107510,2,890,1983.0,Drawing Axes,"3,49,54,1983"
60,9,202141,452,107501,107511,3,890,1983.0,Drawing Axes,"3,49,54,1983"
60,9,202141,452,107502,107512,4,890,1983.0,Drawing Axes,"3,49,54,1983"
60,9,202141,452,107503,107513,5,890,1983.0,Drawing Axes,"3,49,54,1983"
60,9,202280,453,95486,95500,1,1781,183.0,Angles in Polygons,"3,71,74,183"
60,9,202280,453,95487,95501,2,1776,183.0,Angles in Polygons,"3,71,74,183"
60,9,202280,453,95488,95502,3,1779,183.0,Angles in Polygons,"3,71,74,183"
60,9,202280,453,95489,120830,4,1795,183.0,Angles in Polygons,"3,71,74,183"
60,9,202280,453,76861,78955,5,1805,439.0,Angles in Triangles,"3,71,74,183"
61,9,202756,454,93416,93431,1,1755,182.0,Angle Facts with Parallel Lines,"3,71,74,182"
61,9,202756,454,93417,93432,2,1757,182.0,Angle Facts with Parallel Lines,"3,71,74,182"
61,9,202756,454,93418,93433,3,1760,182.0,Angle Facts with Parallel Lines,"3,71,74,182"
61,9,202756,454,76853,78976,4,1761,182.0,Angle Facts with Parallel Lines,"3,71,74,182"
61,9,202756,454,76856,78979,5,1757,182.0,Angle Facts with Parallel Lines,"3,71,74,182"
61,9,202382,455,105538,105550,1,1407,51.0,Expanding Double Brackets,"3,49,51,152"
61,9,202382,455,105539,105551,2,1277,252.0,Multiplying Terms,"3,49,51,152"
61,9,202382,455,105540,105552,3,1407,51.0,Expanding Double Brackets,"3,49,51,152"
61,9,202382,455,105541,105553,4,265,212.0,Multiplying and Dividing Negative Numbers,"3,49,51,152"
61,9,202382,455,105542,105554,5,1407,51.0,Expanding Double Brackets,"3,49,51,152"
61,9,202383,456,105543,105555,1,1407,51.0,Expanding Double Brackets,"3,49,51,152"
61,9,202383,456,77788,77978,2,1407,51.0,Expanding Double Brackets,"3,49,51,152"
61,9,202383,456,77789,77979,3,1407,51.0,Expanding Double Brackets,"3,49,51,152"
61,9,202383,456,77787,77977,4,1407,51.0,Expanding Double Brackets,"3,49,51,152"
61,9,202383,456,105544,105556,5,1410,51.0,Expanding Double Brackets,"3,49,51,152"
61,9,202801,457,105545,105557,1,1410,51.0,Expanding Double Brackets,"3,49,51,152"
61,9,202801,457,105546,105558,2,1410,51.0,Expanding Double Brackets,"3,49,51,152"
61,9,202801,457,105547,105559,3,1410,51.0,Expanding Double Brackets,"3,49,51,152"
61,9,202801,457,105548,122134,4,1407,51.0,Expanding Double Brackets,"3,49,51,152"
61,9,202801,457,105549,122135,5,1407,51.0,Expanding Double Brackets,"3,49,51,152"
61,9,202385,458,77791,77981,1,1409,51.0,Expanding Double Brackets,"3,49,51,152"
61,9,202385,458,77792,77982,2,1408,51.0,Expanding Double Brackets,"3,49,51,152"
61,9,202385,458,77793,77983,3,1408,51.0,Expanding Double Brackets,"3,49,51,152"
61,9,202385,458,77794,77984,4,1410,51.0,Expanding Double Brackets,"3,49,51,152"
61,9,202385,458,77795,77985,5,1411,51.0,Expanding Double Brackets,"3,49,51,152"
61,9,202364,459,107994,108012,1,2695,94.0,Enlargement,"3,71,272,273"
61,9,202364,459,107995,108013,2,2695,94.0,Enlargement,"3,71,272,273"
61,9,202364,459,107996,108014,3,2640,273.0,"Length, Area and Volume Scale Factors","3,71,272,273"
61,9,202364,459,107997,108015,4,2642,273.0,"Length, Area and Volume Scale Factors","3,71,272,273"
61,9,202364,459,78318,78612,5,3090,273.0,"Length, Area and Volume Scale Factors","3,71,272,273"
62,9,202809,460,77796,122904,1,1430,53.0,Factorising into a Double Bracket,"3,49,53,153"
62,9,202809,460,105562,141591,2,1431,53.0,Factorising into a Double Bracket,"3,49,53,153"
62,9,202809,460,105563,105571,3,1431,53.0,Factorising into a Double Bracket,"3,49,53,153"
62,9,202809,460,105564,105572,4,1427,53.0,Factorising into a Double Bracket,"3,49,53,153"
62,9,202809,460,105565,105573,5,1429,53.0,Factorising into a Double Bracket,"3,49,53,153"
62,9,254915,461,107416,107431,1,981,265.0,Plotting Quadratics from Tables of Values,"3,49,55,265"
62,9,254915,461,107417,107432,2,982,265.0,Plotting Quadratics from Tables of Values,"3,49,55,265"
62,9,254915,461,107418,107433,3,479,246.0,"Square Roots, Cube Roots, etc","3,49,55,265"
62,9,254915,461,107419,107434,4,981,265.0,Plotting Quadratics from Tables of Values,"3,49,55,265"
62,9,254915,461,107420,107435,5,982,265.0,Plotting Quadratics from Tables of Values,"3,49,55,265"
62,9,254780,462,106684,106692,1,1494,65.0,Quadratic Equations,"3,49,65,154"
62,9,254780,462,106686,106694,2,1494,65.0,Quadratic Equations,"3,49,65,154"
62,9,254780,462,106689,106697,3,1494,65.0,Quadratic Equations,"3,49,65,154"
62,9,254780,462,106690,106698,4,1494,65.0,Quadratic Equations,"3,49,65,154"
62,9,254780,462,106691,106699,5,1494,65.0,Quadratic Equations,"3,49,65,154"
62,9,254783,463,106700,106714,1,3136,65.0,Quadratic Equations,"3,49,65,154"
62,9,254783,463,106701,106715,2,1488,65.0,Quadratic Equations,"3,49,65,154"
62,9,254783,463,106702,106716,3,1488,65.0,Quadratic Equations,"3,49,65,154"
62,9,254783,463,106703,106717,4,1488,65.0,Quadratic Equations,"3,49,65,154"
62,9,254783,463,106704,106718,5,3136,65.0,Quadratic Equations,"3,49,65,154"
62,9,232990,464,131626,133819,1,1673,76.0,Bearings,"3,71,74,76"
62,9,232990,464,131627,133820,2,1681,76.0,Bearings,"3,71,74,76"
62,9,232990,464,131628,133821,3,1681,76.0,Bearings,"3,71,74,76"
62,9,232990,464,131629,133822,4,1682,76.0,Bearings,"3,71,74,76"
62,9,232990,464,131630,133823,5,1682,76.0,Bearings,"3,71,74,76"
63,9,202370,465,95514,95521,1,3339,,,"3,71,83,190"
63,9,202370,465,78290,78584,2,3086,193.0,Loci Scenarios,"3,71,83,192"
63,9,202370,465,78292,78586,3,1904,192.0,Construct Angle and Line Bisectors,"3,71,83,192"
63,9,202370,465,78294,78588,4,1921,193.0,Loci Scenarios,"3,71,83,192"
63,9,202370,465,96263,96268,5,1917,193.0,Loci Scenarios,"3,71,83,191"
63,9,254852,466,78238,78532,1,919,257.0,Plotting Lines from Tables of Values,"3,49,54,257"
63,9,254852,466,78239,78533,2,908,257.0,Plotting Lines from Tables of Values,"3,49,54,257"
63,9,254852,466,78240,78534,3,908,257.0,Plotting Lines from Tables of Values,"3,49,54,257"
63,9,254852,466,78241,78535,4,900,257.0,Plotting Lines from Tables of Values,"3,49,54,257"
63,9,254852,466,78242,78536,5,903,257.0,Plotting Lines from Tables of Values,"3,49,54,257"
64,9,202685,467,77649,79113,1,2911,118.0,Two Way Tables,"3,101,118,342"
64,9,202685,467,77651,79115,2,2911,118.0,Two Way Tables,"3,101,118,342"
64,9,202685,467,109604,109618,3,2913,118.0,Two Way Tables,"3,101,118,342"
64,9,202685,467,109605,109619,4,2913,118.0,Two Way Tables,"3,101,118,342"
64,9,202685,467,109606,109620,5,2913,118.0,Two Way Tables,"3,101,118,342"
64,9,202245,468,77874,78045,1,2969,349.0,Combined Events,"3,101,348,349"
64,9,202245,468,77875,78046,2,3384,,,"3,101,348,349"
64,9,202245,468,77877,78048,3,2969,349.0,Combined Events,"3,101,348,349"
64,9,202245,468,77878,78049,4,2969,349.0,Combined Events,"3,101,348,349"
64,9,202245,468,77876,78047,5,2971,349.0,Combined Events,"3,101,348,349"
64,9,202377,469,109486,109497,1,3160,350.0,Tree Diagrams with Independent Events,"3,101,348,350"
64,9,202377,469,109487,109498,2,3160,350.0,Tree Diagrams with Independent Events,"3,101,348,350"
64,9,202377,469,109488,109499,3,2955,112.0,Tree Diagrams with Dependent Events,"3,101,112,348"
64,9,202377,469,109489,109500,4,2955,112.0,Tree Diagrams with Dependent Events,"3,101,112,348"
64,9,202377,469,109490,109501,5,2955,112.0,Tree Diagrams with Dependent Events,"3,101,112,348"
64,9,202378,470,78407,78701,1,2967,112.0,Tree Diagrams with Dependent Events,"3,101,112,348"
64,9,202378,470,78408,78702,2,3374,112.0,Tree Diagrams with Dependent Events,"3,101,112,348"
64,9,202378,470,78409,78703,3,2967,112.0,Tree Diagrams with Dependent Events,"3,101,112,348"
64,9,202378,470,78410,78704,4,2971,349.0,Combined Events,"3,101,348,349"
64,9,202378,470,78411,78705,5,2971,349.0,Combined Events,"3,101,348,349"
65,9,202397,471,105597,105615,1,1407,51.0,Expanding Double Brackets,"3,49,51,152"
65,9,202397,471,105598,105616,2,1407,51.0,Expanding Double Brackets,"3,49,51,152"
65,9,202397,471,105599,105617,3,1407,51.0,Expanding Double Brackets,"3,49,51,152"
65,9,202397,471,105600,105618,4,1408,51.0,Expanding Double Brackets,"3,49,51,152"
65,9,202397,471,105601,105619,5,1407,51.0,Expanding Double Brackets,"3,49,51,152"
65,9,202403,472,105628,105648,1,1425,52.0,Factorising into a Single Bracket,"3,49,52,153"
65,9,202403,472,105629,105649,2,1425,52.0,Factorising into a Single Bracket,"3,49,52,53,153"
65,9,202403,472,105630,105650,3,1427,53.0,Factorising into a Double Bracket,"3,49,53,153"
65,9,202403,472,105631,105651,4,1437,254.0,Difference of Two Squares,"3,49,153,254"
65,9,202403,472,105632,105652,5,1437,254.0,Difference of Two Squares,"3,49,153,254"
65,9,202168,473,77895,78058,1,2930,34.0,Upper and Lower Bounds,"3,101,342,344"
65,9,202168,473,77896,78059,2,3044,344.0,Venn Diagrams,"3,101,342,344"
65,9,202168,473,77897,78060,3,2930,34.0,Upper and Lower Bounds,"3,101,342,344"
65,9,202168,473,77898,78061,4,3045,344.0,Venn Diagrams,"3,101,342,344"
65,9,202168,473,77899,78062,5,2930,34.0,Upper and Lower Bounds,"3,101,342,344"
65,9,254794,474,109502,109511,1,2931,34.0,Upper and Lower Bounds,"3,101,348,353"
65,9,254794,474,109503,109512,2,3018,353.0,Probability with Venn Diagrams,"3,101,348,353"
65,9,254794,474,109504,109513,3,3018,353.0,Probability with Venn Diagrams,"3,101,348,353"
65,9,254794,474,109505,109514,4,3018,353.0,Probability with Venn Diagrams,"3,101,348,353"
65,9,254794,474,77948,78110,5,3018,353.0,Probability with Venn Diagrams,"3,101,348,353"
65,9,202873,475,109520,109530,1,2944,111.0,Probability of Single Events,"3,101,111,348"
65,9,202873,475,109521,109531,2,2948,111.0,Probability of Single Events,"3,101,111,348"
65,9,202873,475,109522,109532,3,403,225.0,Fractions of an Amount,"3,101,111,348"
65,9,202873,475,109523,109533,4,2969,349.0,Combined Events,"3,101,348,349"
65,9,202873,475,109524,109534,5,2971,349.0,Combined Events,"3,101,112,348"
66,9,255496,476,130047,130007,1,3265,203.0,Mental Addition and Subtraction,"3,32,144,203"
66,9,255496,476,130048,130008,2,3266,203.0,Mental Addition and Subtraction,"3,32,144,203"
66,9,255496,476,129094,129234,3,2480,177.0,Names and Properties of 3D Shapes,"3,71,176,177"
66,9,255496,476,130192,130212,4,1815,184.0,Parts of a Circle,"3,71,77,184"
66,9,255496,476,130195,130215,5,1821,184.0,Parts of a Circle,"3,71,77,184"
66,9,255497,477,76848,78971,1,1754,182.0,Angle Facts with Parallel Lines,"3,71,74,182"
66,9,255497,477,95491,122102,2,3111,84.0,Properties of Polygons,"3,71,88,174"
66,9,255497,477,131672,133865,3,1818,184.0,Parts of a Circle,"3,71,77,184"
66,9,255497,477,107782,122109,4,1816,184.0,Parts of a Circle,"3,71,77,184"
66,9,255497,477,97998,98013,5,3086,193.0,Loci Scenarios,"3,49,81,406"
66,9,255498,478,131446,133679,1,1261,70.0,Writing Expressions,"3,49,62,70"
66,9,255498,478,131447,133680,2,3202,70.0,Writing Expressions,"3,49,62,70"
66,9,255498,478,131448,133681,3,1262,70.0,Writing Expressions,"3,49,62,70"
66,9,255498,478,131449,133682,4,1263,70.0,Writing Expressions,"3,49,62,70"
66,9,255498,478,131450,133683,5,1264,70.0,Writing Expressions,"3,49,62,70"
66,9,255499,479,101866,101876,1,84,203.0,Mental Addition and Subtraction,"3,32,144,203"
66,9,255499,479,101870,101880,2,3214,203.0,Mental Addition and Subtraction,"3,32,144,203"
66,9,255499,479,101872,101882,3,3213,203.0,Mental Addition and Subtraction,"3,32,144,203"
66,9,255499,479,102160,102168,4,164,204.0,Mental Multiplication and Division,"3,32,144,204"
66,9,255499,479,129134,129274,5,3343,204.0,Mental Multiplication and Division,"3,32,144,204"
66,9,255500,480,102163,102171,1,3229,204.0,Mental Multiplication and Division,"3,32,144,204"
66,9,255500,480,129129,129269,2,3408,,,"3,32,144,203,204"
66,9,255500,480,89317,89329,3,854,33.0,BIDMAS,"3,32,33,144"
66,9,255500,480,131582,133775,4,855,33.0,BIDMAS,"3,32,33,144"
66,9,255500,480,77593,78868,5,165,204.0,Mental Multiplication and Division,"3,32,144,204"
66,9,255501,481,131583,133776,1,856,33.0,BIDMAS,"3,32,33,144"
66,9,255501,481,89319,89331,2,3120,33.0,BIDMAS,"3,32,33,144"
66,9,255501,481,95780,95816,3,325,1978.0,Mixed operation Decimals,"3,32,33,144"
66,9,255501,481,95777,95813,4,457,1982.0,Mixed operation Fractions,"3,32,33,144"
66,9,255501,481,103771,103778,5,69,202.0,Place Value,"3,32,144,202"
66,9,255532,482,75910,76058,1,234,210.0,Ordering Negative Numbers,"3,32,42,210"
66,9,255532,482,129152,129292,2,1362,406.0,Naming Co-ordinates in 2D,"3,49,81,406"
66,9,255532,482,129153,129293,3,1358,406.0,Naming Co-ordinates in 2D,"3,49,81,406"
66,9,255532,482,129154,129294,4,1354,406.0,Naming Co-ordinates in 2D,"3,49,81,406"
66,9,255532,482,89439,89456,5,3115,211.0,Adding and Subtracting Negative Numbers,"3,32,42,211"
66,9,255538,483,89416,89434,1,246,211.0,Adding and Subtracting Negative Numbers,"3,32,42,211"
66,9,255538,483,104262,104264,2,239,210.0,Ordering Negative Numbers,"3,32,42,210"
66,9,255538,483,89414,89432,3,252,211.0,Adding and Subtracting Negative Numbers,"3,32,42,211"
66,9,255538,483,89417,89435,4,247,211.0,Adding and Subtracting Negative Numbers,"3,32,42,211"
66,9,255538,483,89420,89438,5,248,211.0,Adding and Subtracting Negative Numbers,"3,32,42,211"
66,9,255509,484,89443,89460,1,256,211.0,Adding and Subtracting Negative Numbers,"3,32,42,211"
66,9,255509,484,89548,89565,2,266,212.0,Multiplying and Dividing Negative Numbers,"3,32,42,212"
66,9,255509,484,89552,89569,3,277,212.0,Multiplying and Dividing Negative Numbers,"3,32,42,212"
66,9,255509,484,89553,120812,4,270,212.0,Multiplying and Dividing Negative Numbers,"3,32,42,212"
66,9,255509,484,89557,89574,5,284,1977.0,Mixed operation Negative Numbers,"3,32,33,42,144,212"
66,9,255510,485,131355,133588,1,3132,70.0,Writing Expressions,"3,49,62,70"
66,9,255510,485,130136,130156,2,1267,70.0,Writing Expressions,"3,49,62,70"
66,9,255510,485,130137,130157,3,1269,70.0,Writing Expressions,"3,49,1169"
66,9,255510,485,104960,104978,4,3133,70.0,Writing Expressions,"3,49,62,252"
66,9,255510,485,91620,91636,5,3176,649.0,Function Machines,"3,49,62,70"
67,10,255511,486,104954,104957,1,1273,251.0,Simplifying Expressions by Collecting Like Terms,"3,49,62,251"
67,10,255511,486,104976,104994,2,1279,252.0,Multiplying Terms,"3,49,62,252"
67,10,255511,486,132159,132073,3,2612,655.0,Missing Lengths,"3,71,178,655"
67,10,255511,486,106596,120815,4,1464,64.0,Linear Equations,"3,49,64,154"
67,10,255511,486,106600,106618,5,1458,64.0,Linear Equations,"3,49,64,154"
67,10,255513,487,106632,106644,1,1470,64.0,Linear Equations,"3,49,64,154"
67,10,255513,487,106639,120907,2,1471,64.0,Linear Equations,"3,49,64,154"
67,10,255513,487,131519,134112,3,1747,181.0,"Basic Angle Facts (straight line, opposite, around a point, etc)","3,71,74,181"
67,10,255513,487,131522,134115,4,1746,181.0,"Basic Angle Facts (straight line, opposite, around a point, etc)","3,71,74,181"
67,10,255513,487,77133,78909,5,1522,60.0,Rearranging Formula and Equations,"3,49,60,156"
67,10,255514,488,131631,133824,1,638,243.0,Direct Proportion,"3,32,45,243"
67,10,255514,488,100996,101015,2,440,231.0,Multiplying Fractions,"3,32,39,231"
67,10,255514,488,131605,133798,3,576,233.0,Percentages of an Amount,"3,32,44,233"
67,10,255514,488,101538,101553,4,580,233.0,Percentages of an Amount,"3,32,44,233"
67,10,255514,488,101539,101554,5,579,233.0,Percentages of an Amount,"3,32,44,233"
67,10,255515,489,101003,101022,1,441,231.0,Multiplying Fractions,"3,32,39,231"
67,10,255515,489,103715,103724,2,311,224.0,Multiplying and Dividing with Decimals,"3,32,36,224"
67,10,255515,489,101384,101402,3,700,242.0,Find Missing Quantities,"3,32,46,240"
67,10,255515,489,75987,76135,4,324,1978.0,Mixed operation Decimals,"3,32,45,243"
67,10,255515,489,103722,103731,5,312,224.0,Multiplying and Dividing with Decimals,"3,32,36,224"
67,10,255516,490,101388,101406,1,3191,240.0,Simplifying and Equivalent Ratios,"3,32,46,240"
67,10,255516,490,75971,76119,2,3191,240.0,Simplifying and Equivalent Ratios,"3,32,46,240"
67,10,255516,490,101420,101435,3,695,241.0,Sharing in a Ratio,"3,32,46,241"
67,10,255516,490,77129,78904,4,1872,269.0,"Speed, Distance, Time","3,49,67,156"
67,10,255516,490,76013,76272,5,886,332.0,Currency Conversions,"3,32,331,332"
67,10,255517,491,75909,76057,1,2008,1985.0,Reading Scales,"3,32,42,210"
67,10,255517,491,100590,122117,2,396,225.0,Fractions of an Amount,"3,32,39,225"
67,10,255517,491,130062,130022,3,398,225.0,Fractions of an Amount,"3,32,39,225"
67,10,255517,491,103788,103800,4,2010,1985.0,Reading Scales,"3,32,36,222"
67,10,255517,491,131544,133737,5,2462,85.0,Nets,"3,71,85,176"
67,10,255519,492,131509,134102,1,1134,171.0,Linear Sequences (nth term),"3,49,61,171"
67,10,255519,492,91695,91706,2,1137,171.0,Linear Sequences (nth term),"3,49,61,171"
67,10,255519,492,100595,100611,3,3118,228.0,Ordering Fractions,"3,32,39,228"
67,10,255519,492,98931,124919,4,2646,92.0,Reflection,"3,71,92,278"
67,10,255519,492,98935,124920,5,2647,92.0,Reflection,"3,71,92,278"
67,10,255545,493,110255,110257,1,3346,276.0,Rotational Symmetry,"3,71,88,174"
67,10,255545,493,107497,107507,2,890,1983.0,Drawing Axes,"3,49,54,1983"
67,10,255545,493,107304,125351,3,900,257.0,Plotting Lines from Tables of Values,"3,49,54,257"
67,10,255545,493,109644,109648,4,2885,116.0,Stem and Leaf Diagram,"3,101,116,342"
67,10,255545,493,91653,91671,5,3190,70.0,Writing Expressions,"3,49,62,70"
67,10,255521,494,106969,120901,1,471,245.0,"Squares, Cubes, etc","3,49,61,173"
67,10,255521,494,76719,78787,2,473,245.0,"Squares, Cubes, etc","3,32,40,245"
67,10,255521,494,99533,122886,3,474,245.0,"Squares, Cubes, etc","3,32,40,245"
67,10,255521,494,76726,78794,4,479,246.0,"Square Roots, Cube Roots, etc","3,32,40,246"
67,10,255521,494,102971,102976,5,480,246.0,"Square Roots, Cube Roots, etc","3,32,40,246"
67,10,255563,495,75912,76060,1,237,210.0,Ordering Negative Numbers,"3,32,42,210"
67,10,255563,495,130056,130016,2,417,228.0,Ordering Fractions,"3,32,39,228"
67,10,255563,495,103670,103680,3,299,222.0,Ordering Decimals,"3,32,36,222"
67,10,255563,495,131395,133628,4,3207,84.0,Properties of Polygons,"3,71,84,174"
67,10,255563,495,131394,133627,5,1754,182.0,Angle Facts with Parallel Lines,"3,71,88,174"
67,10,255524,496,131392,133625,1,3233,181.0,"Basic Angle Facts (straight line, opposite, around a point, etc)","3,71,73,74"
67,10,255524,496,107614,107619,2,1662,73.0,"Types, Naming and Estimating","3,71,73,74"
67,10,255524,496,102975,102980,3,481,246.0,"Square Roots, Cube Roots, etc","3,32,40,246"
67,10,255524,496,103968,103976,4,389,1082.0,Recurring Decimals to Fractions,"3,32,38,1082"
67,10,255524,496,101513,101529,5,390,1082.0,Recurring Decimals to Fractions,"3,32,38,237,238"
68,10,254776,497,104275,104288,1,252,211.0,Adding and Subtracting Negative Numbers,"3,32,42,211"
68,10,254776,497,104276,104289,2,271,212.0,Multiplying and Dividing Negative Numbers,"3,32,42,212"
68,10,254776,497,104277,104290,3,270,212.0,Multiplying and Dividing Negative Numbers,"3,32,42,212"
68,10,254776,497,89454,89471,4,284,1977.0,Mixed operation Negative Numbers,"3,32,42,212"
68,10,254776,497,89455,89472,5,261,211.0,Adding and Subtracting Negative Numbers,"3,32,42,212"
68,10,254845,498,98001,98016,1,1377,408.0,Midpoint Between Two Co-ordinates,"3,49,81,408"
68,10,254845,498,98003,98018,2,1378,408.0,Midpoint Between Two Co-ordinates,"3,49,81,408"
68,10,254845,498,98021,98031,3,2376,88.0,Properties of Quadrilaterals,"3,49,81,406"
68,10,254845,498,107151,143163,4,1378,408.0,Midpoint Between Two Co-ordinates,"3,49,81,408"
68,10,254845,498,107152,107159,5,1382,408.0,Midpoint Between Two Co-ordinates,"3,49,81,408"
68,10,257352,499,135908,135928,1,3085,406.0,Naming Co-ordinates in 2D,"3,49,81,406"
68,10,257352,499,135909,135929,2,1375,408.0,Midpoint Between Two Co-ordinates,"3,49,81,408"
68,10,257352,499,135910,135930,3,979,656.0,Co-ordinate Geometry with Straight Lines,"3,71,75,178"
68,10,257352,499,135911,135931,4,978,656.0,Co-ordinate Geometry with Straight Lines,"3,49,81,408"
68,10,257352,499,135912,135932,5,980,656.0,Co-ordinate Geometry with Straight Lines,"3,49,81,408"
69,10,254931,500,106888,106899,1,1447,63.0,Simultaneous Equations,"3,49,63,154"
69,10,254931,500,106889,106900,2,1448,63.0,Simultaneous Equations,"3,49,63,154"
69,10,254931,500,106890,106901,3,1450,63.0,Simultaneous Equations,"3,49,63,154"
69,10,254931,500,106891,106902,4,1450,63.0,Simultaneous Equations,"3,49,63,154"
